exon_id	logit_mean_psi	Retina - Eye	RPE/Choroid/Sclera - Eye	Subcutaneous - Adipose	Visceral (Omentum) - Adipose	Adrenal Gland	Aorta - Artery	Coronary - Artery	Tibial - Artery	Bladder	Amygdala - Brain	Anterior cingulate - Brain	Caudate nucleus - Brain	Cerebellar Hemisphere - Brain	Cerebellum - Brain	Cortex - Brain	Frontal Cortex - Brain	Hippocampus - Brain	Hypothalamus - Brain	Nucleus accumbens - Brain	Putamen - Brain	Spinal cord (C1) - Brain	Substantia nigra - Brain	Mammary Tissue - Breast	EBV-xform lymphocytes - Cells	Leukemia (CML) - Cells	Xform. fibroblasts - Cells	Ectocervix - Cervix	Endocervix - Cervix	Sigmoid - Colon	Transverse - Colon	Gastroesoph. Junc. - Esophagus	Mucosa - Esophagus	Muscularis - Esophagus	Fallopian Tube	Atrial Appendage - Heart	Left Ventricle - Heart	Cortex - Kidney	Liver	Lung	Minor Salivary Gland	Skeletal - Muscle	Tibial - Nerve	Ovary	Pancreas	Pituitary	Prostate	Not Sun Exposed - Skin	Sun Exposed (Lower leg) - Skin	Ileum - Small Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood	Retina - Eye_pred_delta_logit	RPE/Choroid/Sclera - Eye_pred_delta_logit	Subcutaneous - Adipose_pred_delta_logit	Visceral (Omentum) - Adipose_pred_delta_logit	Adrenal Gland_pred_delta_logit	Aorta - Artery_pred_delta_logit	Coronary - Artery_pred_delta_logit	Tibial - Artery_pred_delta_logit	Bladder_pred_delta_logit	Amygdala - Brain_pred_delta_logit	Anterior cingulate - Brain_pred_delta_logit	Caudate nucleus - Brain_pred_delta_logit	Cerebellar Hemisphere - Brain_pred_delta_logit	Cerebellum - Brain_pred_delta_logit	Cortex - Brain_pred_delta_logit	Frontal Cortex - Brain_pred_delta_logit	Hippocampus - Brain_pred_delta_logit	Hypothalamus - Brain_pred_delta_logit	Nucleus accumbens - Brain_pred_delta_logit	Putamen - Brain_pred_delta_logit	Spinal cord (C1) - Brain_pred_delta_logit	Substantia nigra - Brain_pred_delta_logit	Mammary Tissue - Breast_pred_delta_logit	EBV-xform lymphocytes - Cells_pred_delta_logit	Leukemia (CML) - Cells_pred_delta_logit	Xform. fibroblasts - Cells_pred_delta_logit	Ectocervix - Cervix_pred_delta_logit	Endocervix - Cervix_pred_delta_logit	Sigmoid - Colon_pred_delta_logit	Transverse - Colon_pred_delta_logit	Gastroesoph. Junc. - Esophagus_pred_delta_logit	Mucosa - Esophagus_pred_delta_logit	Muscularis - Esophagus_pred_delta_logit	Fallopian Tube_pred_delta_logit	Atrial Appendage - Heart_pred_delta_logit	Left Ventricle - Heart_pred_delta_logit	Cortex - Kidney_pred_delta_logit	Liver_pred_delta_logit	Lung_pred_delta_logit	Minor Salivary Gland_pred_delta_logit	Skeletal - Muscle_pred_delta_logit	Tibial - Nerve_pred_delta_logit	Ovary_pred_delta_logit	Pancreas_pred_delta_logit	Pituitary_pred_delta_logit	Prostate_pred_delta_logit	Not Sun Exposed - Skin_pred_delta_logit	Sun Exposed (Lower leg) - Skin_pred_delta_logit	Ileum - Small Intestine_pred_delta_logit	Spleen_pred_delta_logit	Stomach_pred_delta_logit	Testis_pred_delta_logit	Thyroid_pred_delta_logit	Uterus_pred_delta_logit	Vagina_pred_delta_logit	Whole Blood_pred_delta_logit
GT_36129	4.707609236878695	100.0	99.66155932	99.33835907	98.76734744	99.67248212	98.74414923	99.09058919	99.31815171	100.0	99.10310808	99.71344699	98.49563975	98.10976514	98.97959184	99.16722631	99.19246913	99.38747209	98.76974706	99.1576531	98.95277226	98.63223158	99.68488341	98.92874126	99.19549763	99.68621583	100.0	98.48484848	100.0	99.09819597	98.28340564	98.82860708	98.86497821	99.0528827	99.28571429	98.02652779	99.4578286	99.47552797	98.59596095	98.92067995	98.42208265	98.55126034	99.13248033	99.14544528	99.65222787	98.28457701	99.24054702	98.92050144	99.36139339	99.48818588	99.51625629	99.1680784	99.06914229	98.99226429	99.30494981	98.62676776	98.90430228	0.5234375	0.12597656	-0.58984375	0.64453125	0.11425781	-0.012756348	-0.46289062	0.27929688	-0.07128906	-0.53515625	0.22070312	0.10058594	-0.37890625	-0.0057373047	-0.030639648	0.73828125	-0.29492188	0.04296875	-0.19140625	-0.16796875	-0.021972656	0.24121094	-0.13476562	-0.019897461	-0.20800781	-0.44140625	-0.51171875	0.6171875	-0.28710938	-0.796875	-0.0012588501	-0.27539062	-0.578125	-0.31640625	0.31054688	-0.22070312	0.076660156	0.067871094	-0.625	-0.0026245117	0.33984375	0.75	-0.39648438	-0.72265625	0.008117676	0.30664062	-0.071777344	-0.48632812	0.62109375	0.51171875	-0.3125	-0.05908203	0.51171875	0.32421875	0.59765625	-0.20117188
GT_36951	-4.250134990358758			0.0			0.0																			3.314375095	0.0														0.0		0.0		0.0	0.0							9.341204775					0.55078125	0.115234375	-0.65625	0.6875	0.09863281	0.044189453	-0.4921875	0.26367188	-0.068847656	-0.52734375	0.24316406	0.111816406	-0.33007812	-0.004852295	-0.07128906	0.7421875	-0.29492188	0.08300781	-0.19335938	-0.171875	-0.1171875	0.23535156	-0.15429688	-0.017944336	-0.20703125	-0.421875	-0.54296875	0.59765625	-0.23242188	-0.8515625	0.012451172	-0.25390625	-0.60546875	-0.33984375	0.328125	-0.21875	0.048583984	0.087402344	-0.59375	0.0008583069	0.39257812	0.765625	-0.33789062	-0.70703125	-0.015563965	0.3125	-0.07080078	-0.47265625	0.61328125	0.55078125	-0.3046875	-0.06591797	0.49414062	0.29492188	0.5625	-0.1640625
GT_37020	-4.855704433831974								0.0		0.0						0.0								0.0	0.0								0.0		0.0			0.0					0.0									8.496100679			0.0		0.5625	0.171875	-0.58203125	0.625	0.1328125	-0.017333984	-0.52734375	0.21972656	-0.06591797	-0.54296875	0.25195312	0.07421875	-0.44921875	-0.05078125	-0.049804688	0.734375	-0.27148438	0.056640625	-0.19433594	-0.15332031	-0.05053711	0.22949219	-0.13769531	0.006439209	-0.18066406	-0.46289062	-0.4765625	0.625	-0.27929688	-0.7734375	0.01586914	-0.2734375	-0.62890625	-0.37890625	0.32617188	-0.25195312	0.056396484	0.10107422	-0.578125	0.012939453	0.35742188	0.78515625	-0.3828125	-0.7734375	-0.015197754	0.31835938	-0.12597656	-0.45898438	0.625	0.54296875	-0.34570312	-0.02722168	0.47070312	0.27929688	0.59375	-0.19921875
GT_37037	-2.7979000960520666			0.0			0.0		0.0		11.05935669	14.8381158	19.44828616			15.59846838	13.91361824	10.81334316	10.25004167	16.96582235	20.45451688		2.777777778				0.0			0.0		0.0	0.0	0.0		0.0	0.0		0.0	1.515151515		11.32077358		0.0		1.020408163		0.0		0.0		4.006976771	13.28010668				5.050505051	0.546875	0.13378906	-0.61328125	0.65625	0.115234375	0.015319824	-0.49023438	0.25585938	-0.06298828	-0.53515625	0.23632812	0.103027344	-0.3828125	-0.02368164	-0.05859375	0.734375	-0.2890625	0.06225586	-0.18945312	-0.17285156	-0.07421875	0.23242188	-0.14160156	-0.0054016113	-0.19921875	-0.4375	-0.515625	0.6015625	-0.2578125	-0.8125	0.015014648	-0.26171875	-0.60546875	-0.33789062	0.32226562	-0.22851562	0.0625	0.087890625	-0.59765625	0.0010375977	0.36132812	0.76953125	-0.37109375	-0.71875	-0.0079956055	0.3125	-0.080078125	-0.47070312	0.6171875	0.5390625	-0.31445312	-0.05029297	0.49414062	0.29492188	0.58203125	-0.18359375
GT_37649	7.761114633722924	99.84837563	100.0	99.95981538	100.0	99.94122877	99.98260536	99.98480122	99.98490225	100.0	99.61194108	100.0	100.0	99.96510816	99.97519866	100.0	100.0	100.0	100.0	99.78062881	100.0	99.89473158	99.87499875	99.96866186	99.88382709	99.97789518	99.97102591	100.0	100.0	99.9831813	99.95536799	100.0	99.92945847	99.98438123	100.0	99.96423713	99.97284655	100.0	100.0	99.9218405	99.7876476	99.99323769	99.96723311	99.95756865	100.0	99.96896524	100.0	99.94961098	100.0	100.0	99.93201986	99.9796649	99.87487816	99.98065208	100.0	100.0	99.9069822	0.55078125	0.13671875	-0.6171875	0.65625	0.11425781	0.016235352	-0.4921875	0.25585938	-0.064941406	-0.53515625	0.23535156	0.09814453	-0.3828125	-0.024658203	-0.057861328	0.734375	-0.28710938	0.06347656	-0.18847656	-0.171875	-0.079589844	0.2265625	-0.14355469	-0.0077819824	-0.19335938	-0.43945312	-0.515625	0.6015625	-0.25585938	-0.81640625	0.017944336	-0.26367188	-0.60546875	-0.34179688	0.32617188	-0.22949219	0.06225586	0.087890625	-0.59375	0.003967285	0.36132812	0.76953125	-0.36328125	-0.72265625	-0.010131836	0.3125	-0.084472656	-0.46484375	0.6171875	0.5390625	-0.31835938	-0.049804688	0.49609375	0.29492188	0.578125	-0.18554688
GT_40242	-5.138635767259376	1.986387566	0.364996072	0.301359847	0.33283994	1.562998876	0.669125338	0.509349841	0.563357098	0.0	0.366902873	0.304422945	0.474847551	0.444960403	0.497062	0.284478867	0.42655991	0.589395219	0.191929246	0.455349393	0.502423824	0.200364281	0.238638363	0.371997857	0.300551325	0.0	1.673466054	0.689644828	1.056429577	0.631742155	0.306512079	0.776372708	0.309491734	0.601647055	0.770729219	0.348426836	0.557603556	0.572828647	0.488727347	0.250195754	0.301805416	0.427001493	0.362927799	0.465446069	0.57829705	1.556843686	0.851232944	0.493151226	0.513725447	0.308783061	0.222820963	0.891682665	2.804324796	0.628985436	0.462366856	0.68995279	0.122828494	0.546875	0.119628906	-0.6640625	0.67578125	0.100097656	0.025512695	-0.49023438	0.26171875	-0.07763672	-0.51953125	0.2578125	0.09863281	-0.32421875	0.007659912	-0.06542969	0.76171875	-0.28320312	0.09277344	-0.203125	-0.16113281	-0.10205078	0.25195312	-0.14941406	-0.03955078	-0.21484375	-0.421875	-0.53515625	0.6171875	-0.24804688	-0.8515625	0.00077819824	-0.26171875	-0.6171875	-0.36523438	0.33398438	-0.23144531	0.04663086	0.07421875	-0.6015625	0.009033203	0.39648438	0.765625	-0.33203125	-0.7421875	-0.018066406	0.32617188	-0.08935547	-0.47851562	0.609375	0.546875	-0.31054688	-0.067871094	0.49804688	0.30078125	0.5625	-0.171875
GT_40511	3.316138657945856	97.39192454	93.13858506	95.75991749	97.26766177	97.79132375	97.30351543	97.66227391	97.36323286	93.40067765	100.0	99.20213606	98.88389214	98.75954255	98.59477341	99.81549815	98.94880259	98.55855766	98.3007008	97.86320455	100.0	99.30555903	100.0	96.28338574	96.14148657	92.80572424	98.28546544	86.11760706	96.06060606	98.0534348	95.16427016	98.82160797	93.02506527	98.05443367	84.01541816	98.45678436	97.76918664	96.29532252	96.73291118	93.72898136	96.79913261	98.8115059	97.80169417	99.0041638	98.65314188	98.07050622	98.5426926	90.7388947	91.13786074	95.13047519	95.13472397	97.09119626	93.75730445	97.5890437	97.99299605	93.30303051	93.19681949	0.53125	0.11328125	-0.66015625	0.6640625	0.095703125	0.004058838	-0.47851562	0.2734375	-0.08496094	-0.51171875	0.26171875	0.092285156	-0.3203125	0.017333984	-0.045166016	0.7734375	-0.27929688	0.09033203	-0.20605469	-0.14160156	-0.07080078	0.25976562	-0.15625	-0.05126953	-0.21582031	-0.421875	-0.53125	0.64453125	-0.26953125	-0.84765625	-0.016479492	-0.27148438	-0.609375	-0.36914062	0.32617188	-0.24023438	0.045166016	0.064453125	-0.6171875	0.009460449	0.38476562	0.75	-0.33984375	-0.76953125	-0.010375977	0.32226562	-0.095703125	-0.48632812	0.609375	0.53515625	-0.31640625	-0.076660156	0.5078125	0.3125	0.5703125	-0.18066406
GT_41291	-0.065994636857743			54.29569169	41.87873495		55.04327381	46.45198653	62.14285714	0.0		48.57151786	64.3848395			50.42015616	69.18916419			46.89179226				50.38802652							46.92307308	41.11114444	63.07340839		0.0	53.18128271	51.68893546	29.24139655	47.67076453	50.17115395	55.33410853	60.23023234	52.20231582		52.13983489			52.15028186	66.8870633	33.4524369		48.03912627	87.05275409	39.51609018			27.5	0.55078125	0.11376953	-0.66796875	0.6796875	0.09472656	0.032714844	-0.48828125	0.26367188	-0.08154297	-0.51953125	0.2578125	0.10253906	-0.31640625	0.006378174	-0.06982422	0.76171875	-0.28320312	0.09472656	-0.20410156	-0.15917969	-0.10498047	0.25195312	-0.15722656	-0.037841797	-0.21191406	-0.41796875	-0.54296875	0.61328125	-0.24414062	-0.859375	-0.004547119	-0.25976562	-0.609375	-0.36328125	0.33007812	-0.22949219	0.043701172	0.07080078	-0.6015625	0.0035705566	0.3984375	0.75390625	-0.32617188	-0.7421875	-0.016357422	0.3203125	-0.07861328	-0.4765625	0.609375	0.55078125	-0.31054688	-0.06982422	0.5	0.29882812	0.5625	-0.16503906
GT_41934	-3.067139720936336	3.099306372	3.647191768	4.214692533	4.923339533	4.198125757	3.578006177	3.968704025	3.012621769	3.94125726	6.577703128	7.250431525	5.559537647	2.559877466	2.731049308	5.898323681	5.838795389	6.64384559	5.880167133	7.330540664	5.573390879	8.89025849	6.384501925	3.787280235	5.016316358	6.152097959	4.073698108	3.718498799	3.39698482	2.656527272	3.680104469	2.22522087	3.829790445	2.362633079	4.456678466	2.301613035	2.126204146	6.232804303	7.274233314	3.001054801	4.395252232	1.533823497	3.610805526	3.018207362	4.053846221	5.538829287	3.088399263	3.416261664	3.720041895	4.304705353	3.454762383	3.347029	11.805819	6.237065729	2.619669574	4.144430636	2.823809285	0.546875	0.13378906	-0.61328125	0.6484375	0.110839844	0.0033111572	-0.48828125	0.25585938	-0.067871094	-0.5390625	0.23535156	0.092285156	-0.38476562	-0.01184082	-0.050048828	0.74609375	-0.28515625	0.060791016	-0.19433594	-0.16113281	-0.057128906	0.23730469	-0.140625	-0.017822266	-0.19628906	-0.44335938	-0.51171875	0.6171875	-0.2734375	-0.80859375	0.004638672	-0.27148438	-0.6015625	-0.34570312	0.3203125	-0.234375	0.064941406	0.076660156	-0.60546875	0.004699707	0.35742188	0.765625	-0.36914062	-0.7421875	-0.0022583008	0.31640625	-0.088378906	-0.47460938	0.62109375	0.53515625	-0.32421875	-0.056640625	0.49804688	0.3046875	0.58984375	-0.19140625
GT_43742	3.0641095399055813	89.15357152	98.94286626	96.70424497	97.33962027	95.86519278	97.30711284	97.18977295	97.59057878	100.0	92.29691877	95.64814815	92.86266925	91.33810305	86.45234113	82.30087168	86.90477857	89.0625	100.0	89.44446444	97.14284286	96.40151515	88.3431085	97.43915209	98.53416056	98.75853864	97.20776269	100.0		98.73855809	95.55689362	97.0383693	97.6138376	98.32919613		94.71488972	89.65518081	93.88819052	97.34363891	97.40239974	96.14181932	91.39437171	97.40120028	97.29033587	97.58453818	93.28858616	97.53256887	97.77505491	98.06003118	96.1021184	99.41176471	97.95411191	96.70806702	96.37841675	98.30651218	98.28972613	98.96280775	0.55859375	0.122558594	-0.65625	0.6796875	0.099609375	0.044921875	-0.49804688	0.25585938	-0.076171875	-0.52734375	0.25390625	0.106933594	-0.3359375	-0.010314941	-0.08105469	0.7421875	-0.28515625	0.08886719	-0.19726562	-0.16992188	-0.118652344	0.23632812	-0.15917969	-0.022338867	-0.20019531	-0.42382812	-0.53515625	0.59765625	-0.23535156	-0.84765625	0.012878418	-0.25585938	-0.61328125	-0.359375	0.33203125	-0.2265625	0.046875	0.08496094	-0.58203125	0.007080078	0.39648438	0.76171875	-0.33007812	-0.73046875	-0.021728516	0.31445312	-0.07861328	-0.46679688	0.609375	0.5546875	-0.31054688	-0.061523438	0.49414062	0.2890625	0.5625	-0.16210938
GT_44938	-4.062422503421353	0.098117118	0.319836952	1.816939131	1.227757169	0.326743862	5.106760696	6.139017533	6.911533418	3.94139656	0.373258923	0.247308709	0.449305005	1.122638984	1.229513244	0.267313623	0.196330936	0.23486187	0.184958372	0.35723999	0.212414802	0.411736447	0.135053543	1.305296963	0.157759621	0.381499629	0.176144712	1.613109647	1.819404208	7.307164176	4.472381609	6.745853339	1.555343257	6.580847151	1.424970207	1.128617166	1.312221437	0.864045697	0.63376559	0.7874249	1.317637813	0.858943403	1.365380498	1.138021832	0.543435419	0.469257398	3.450169279	0.660020202	0.802076344	2.649184086	0.562993872	3.582533496	0.976488646	0.915192617	3.424042936	2.153089688	0.286377419	0.53125	0.14257812	-0.578125	0.62890625	0.118652344	-0.025756836	-0.47851562	0.25976562	-0.06689453	-0.54296875	0.22753906	0.09082031	-0.40820312	-0.020263672	-0.028564453	0.7421875	-0.28515625	0.039794922	-0.19238281	-0.15625	-0.013061523	0.23925781	-0.13574219	-0.011108398	-0.19433594	-0.45117188	-0.49414062	0.62890625	-0.296875	-0.78515625	-0.0033569336	-0.27539062	-0.58984375	-0.3359375	0.30859375	-0.23535156	0.076171875	0.072265625	-0.6171875	0.0025482178	0.33203125	0.7578125	-0.40234375	-0.75	0.010253906	0.30859375	-0.09082031	-0.48046875	0.62890625	0.515625	-0.32421875	-0.05029297	0.5	0.31445312	0.6015625	-0.20507812
GT_45877	5.21434742890727	99.26530796	99.85662633	99.5303365	99.41103163	99.80069022	99.28923205	99.70257142	99.1717061	100.0	99.36033059	99.81863258	99.56818476	98.82389991	98.72053923	99.53499412	99.61101559	99.28294453	99.55145828	99.74969733	99.31664523	99.78555747	98.23571063	99.73896026	99.5299314	99.79146057	99.59576468	100.0	100.0	99.03675872	99.62341529	99.22924495	99.3840487	99.33749606	100.0	99.46979261	99.60018424	99.23378604	99.58726374	99.33107136	99.78064564	99.54739556	99.35595503	99.39231457	99.66853628	99.06622358	98.94055944	99.3056183	99.53119233	99.545687	98.99426584	99.70519945	99.37156368	99.47130555	99.27012053	99.44856605	99.44057206	0.5390625	0.12451172	-0.65625	0.66796875	0.100097656	0.0134887695	-0.48632812	0.26367188	-0.08203125	-0.515625	0.26171875	0.09082031	-0.328125	0.011413574	-0.05419922	0.765625	-0.27929688	0.088378906	-0.20898438	-0.15039062	-0.08691406	0.2578125	-0.15039062	-0.049072266	-0.2109375	-0.42382812	-0.52734375	0.62890625	-0.26367188	-0.83984375	-0.0067443848	-0.27148438	-0.61328125	-0.36914062	0.33398438	-0.234375	0.052978516	0.06640625	-0.61328125	0.008911133	0.39257812	0.7578125	-0.33789062	-0.7578125	-0.013427734	0.32617188	-0.09765625	-0.484375	0.61328125	0.5390625	-0.3203125	-0.07373047	0.50390625	0.30859375	0.5703125	-0.17382812
GT_46967	2.4447610291081263	92.09770537	94.45296402	95.69135846	93.09733388	95.05165772	92.82284493	94.86595683	93.72836605	95.06024297	85.11338853	89.35742479	85.80920853	73.63643471	75.57206059	88.763312	87.68828076	84.40255821	88.95120756	86.59364106	87.26254013	90.76524548	89.17142896	94.82389283	95.29350102	90.75835063	95.95970923	94.50550165	93.30815467	93.39415898	95.02487986	94.01839053	94.97294215	94.24231881	98.3871129	94.15085729	93.44409115	93.7246354	92.7149609	93.44475186	95.47812694	83.09380253	94.88889358	92.52811129	94.02397118	93.63376879	95.91412664	95.02000631	95.01846641	95.64727361	94.42658136	94.86631899	91.79539682	94.48324188	92.23692743	94.5101293	93.30542898	0.55078125	0.123046875	-0.65234375	0.67578125	0.103515625	0.037841797	-0.49414062	0.26171875	-0.076171875	-0.52734375	0.24902344	0.10498047	-0.33789062	-0.002090454	-0.071777344	0.75	-0.28515625	0.088378906	-0.19726562	-0.16992188	-0.10644531	0.2421875	-0.15136719	-0.027832031	-0.203125	-0.42773438	-0.53515625	0.60546875	-0.24316406	-0.84765625	0.0119018555	-0.25976562	-0.61328125	-0.35351562	0.33789062	-0.22753906	0.05078125	0.07910156	-0.59375	0.0038757324	0.390625	0.765625	-0.3359375	-0.734375	-0.017456055	0.31835938	-0.07910156	-0.47265625	0.61328125	0.55078125	-0.3125	-0.06298828	0.49804688	0.29882812	0.56640625	-0.17089844
GT_48338	5.968271856335019	100.0	100.0	99.0220909	99.30771425	100.0	99.91379397	99.71348669	99.61053999		100.0	100.0	99.78308026	98.24073657	100.0	99.94328194	99.98934101	100.0	100.0	100.0	100.0	100.0	100.0	99.40811946			99.95031809	100.0	100.0	100.0	100.0	100.0	100.0	99.47372727		98.82881953	100.0	100.0		99.84756098	99.89177922	99.60472727	99.75019425	99.21268914	99.96003157	99.93894081	100.0	97.63763657	99.6961265	100.0	100.0	100.0	99.46808156	99.71724869	99.07407407	100.0	100.0	0.54296875	0.12109375	-0.66796875	0.67578125	0.10058594	0.027709961	-0.4921875	0.2578125	-0.087890625	-0.5078125	0.26953125	0.09472656	-0.3203125	0.0009460449	-0.06591797	0.765625	-0.27539062	0.10449219	-0.20898438	-0.15234375	-0.104003906	0.25390625	-0.16210938	-0.04321289	-0.21289062	-0.41796875	-0.53125	0.62109375	-0.24511719	-0.85546875	-0.0024261475	-0.26757812	-0.62109375	-0.37695312	0.33398438	-0.23730469	0.040527344	0.072265625	-0.59765625	0.007873535	0.40039062	0.75390625	-0.32226562	-0.7578125	-0.022705078	0.32421875	-0.087402344	-0.47851562	0.609375	0.55078125	-0.31835938	-0.06738281	0.49804688	0.296875	0.55859375	-0.16699219
GT_50517	-4.277577783668516	0.53193617	0.974032468	4.366830786	2.106519742	0.541091229	0.88362785	1.139728926	2.936863508	0.0	0.0	0.0	0.0	0.503591011	0.855395487	0.446428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.432802837	0.0	0.0	0.0	3.571464286	6.060636364	1.903449727	2.55682339	2.106584292	0.604235122	0.80815861	2.5	0.533460598	0.54984642	0.649344156	0.588235294	2.362300826	4.790952671	1.760496302	3.373195441	1.277213013	0.967511342	0.80285721	2.670997541	2.692707378	3.280074904	1.234567901	0.0	0.749068579	3.725602351	2.252430862	1.307186275	2.245132007	0.0	0.55859375	0.14257812	-0.62890625	0.65234375	0.11035156	0.018066406	-0.51171875	0.23828125	-0.06738281	-0.53515625	0.25195312	0.08691406	-0.38671875	-0.028930664	-0.06689453	0.7421875	-0.27734375	0.080566406	-0.19433594	-0.1640625	-0.09033203	0.22949219	-0.1484375	-0.0076293945	-0.19238281	-0.43945312	-0.5078125	0.609375	-0.25	-0.81640625	0.017578125	-0.26171875	-0.625	-0.36914062	0.33398438	-0.24121094	0.046875	0.092285156	-0.58203125	0.010925293	0.37890625	0.78125	-0.34765625	-0.75	-0.021240234	0.3203125	-0.100097656	-0.4609375	0.6171875	0.55078125	-0.32226562	-0.04711914	0.47851562	0.28320312	0.5703125	-0.18457031
GT_50698	-3.9495156902972144	1.111105556	1.724128647	1.543301999	1.907244372	1.500638554	2.166623404	1.940099129	1.337596399	1.075231183	2.023755963	1.959342286	2.069588706	1.375649105	1.914675522	3.446289652	1.629363176	2.283396514	0.749069288	1.999635976	1.497	4.012839497	1.477591036	1.989365205	3.362137931	3.181068443	2.240651365	3.65850813	3.419441793	2.079887003	2.116622186	1.421915166	1.702164288	1.608933392	1.863304348	2.144261375	1.019699388	1.160849638	3.367789195	2.623094412	1.22855918	1.65851708	1.792115339	1.631441353	1.615384868	1.452336131	1.542328046	1.796622633	1.671234879	1.939114652	1.257381776	1.538914314	1.454396136	1.077999852	2.242350449	2.237109603	0.0	0.55859375	0.125	-0.65234375	0.671875	0.10058594	0.02734375	-0.49414062	0.25976562	-0.07714844	-0.53125	0.24804688	0.10253906	-0.34570312	-0.009216309	-0.068359375	0.74609375	-0.28515625	0.078125	-0.19628906	-0.16699219	-0.09814453	0.23925781	-0.15039062	-0.025756836	-0.20410156	-0.42773438	-0.53125	0.60546875	-0.24707031	-0.84375	0.0032958984	-0.2578125	-0.60546875	-0.35742188	0.33203125	-0.22851562	0.04736328	0.08154297	-0.59375	0.008483887	0.38867188	0.76171875	-0.33789062	-0.734375	-0.016601562	0.3125	-0.08251953	-0.47265625	0.61328125	0.546875	-0.3125	-0.061035156	0.49414062	0.29492188	0.5703125	-0.17285156
GT_50727	3.063017625861121	92.43046865	94.06201479	93.83690999	94.74472485	97.28882851	95.5359161	93.41536674	93.80782936	100.0	100.0	96.73744594	97.96867156	97.98038638	98.62013261	97.39447695	97.21896082	96.80125364	98.23774252	97.96546172	97.02803722	98.55840777	95.9877215	94.18740451	97.31767392	97.0799408	91.64995647			95.40653239	93.1506679	94.73598613	96.97609903	97.74336356	100.0	98.11622371	99.15678111	87.78870221	95.15681205	93.71407418	94.3464518	97.79544225	92.95989696	94.42972281	96.48469824	97.93308016	91.86043313	92.6380165	92.7218186	95.42894344	89.94506603	94.94892296	88.34244682	94.64619801	96.05955092	96.20555967	94.29535934	0.546875	0.13867188	-0.65234375	0.6484375	0.10449219	-0.00289917	-0.49414062	0.25	-0.09033203	-0.51171875	0.27148438	0.08203125	-0.34765625	0.0028839111	-0.052001953	0.77734375	-0.26757812	0.09082031	-0.21289062	-0.13964844	-0.06933594	0.265625	-0.15039062	-0.052246094	-0.20800781	-0.43164062	-0.51171875	0.64453125	-0.27539062	-0.83203125	-0.015563965	-0.27539062	-0.625	-0.39453125	0.33398438	-0.25195312	0.044189453	0.06542969	-0.60546875	0.015319824	0.38671875	0.7578125	-0.3359375	-0.796875	-0.016235352	0.33007812	-0.115722656	-0.484375	0.6171875	0.54296875	-0.33398438	-0.06347656	0.5	0.30078125	0.57421875	-0.18164062
GT_51183	-2.8989837863484187	2.730297832	2.127382669	11.48975408	4.609616581	3.099003423	5.128629348	5.906677983	7.643900504	11.90984832	1.285078643	1.490073675	1.222098476	3.372474153	4.220948826	1.614253252	0.803779724	1.227148552	0.874861446	1.58819089	1.481612606	1.75012481	0.840736617	12.2896639	6.945901892	2.523352707	11.44379651	5.322088445	7.153724359	5.80494784	6.837311663	4.268084228	4.898180858	4.412484665	8.417225528	4.242939465	2.367195513	5.184168643	4.609392581	5.938550139	5.775952423	4.629473836	9.035788939	5.194329529	5.375509551	2.162928365	5.473514001	12.27623201	12.84134212	14.54822849	6.629945167	5.957567442	3.355934888	4.055242772	6.039052318	6.124984566	3.789869918	0.56640625	0.13964844	-0.625	0.671875	0.11425781	0.033691406	-0.51953125	0.24511719	-0.059326172	-0.54296875	0.23828125	0.10986328	-0.39257812	-0.040039062	-0.07763672	0.72265625	-0.2890625	0.06640625	-0.18261719	-0.18261719	-0.10498047	0.21875	-0.14648438	0.010986328	-0.19140625	-0.44335938	-0.51953125	0.5859375	-0.234375	-0.8203125	0.03100586	-0.24902344	-0.61328125	-0.34570312	0.33203125	-0.22753906	0.052001953	0.10498047	-0.57421875	0.0023345947	0.37890625	0.78125	-0.35546875	-0.70703125	-0.020874023	0.30859375	-0.080078125	-0.45703125	0.6171875	0.5546875	-0.31054688	-0.03955078	0.4765625	0.27734375	0.57421875	-0.17675781
